ICD9Code,Alternate Code,ICD10Code,Invalid Gender,Concept Name
65623,656.23,O36.1119,M,Abo isoimmunizat-antepar
65623,656.23,O36.1121,M,Abo isoimmunizat-antepar
65623,656.23,O36.1122,M,Abo isoimmunizat-antepar
65623,656.23,O36.1123,M,Abo isoimmunizat-antepar
65623,656.23,O36.1124,M,Abo isoimmunizat-antepar
65623,656.23,O36.1125,M,Abo isoimmunizat-antepar
65623,656.23,O36.1129,M,Abo isoimmunizat-antepar
65623,656.23,O36.1131,M,Abo isoimmunizat-antepar
65623,656.23,O36.1132,M,Abo isoimmunizat-antepar
65623,656.23,O36.1133,M,Abo isoimmunizat-antepar
65623,656.23,O36.1134,M,Abo isoimmunizat-antepar
65623,656.23,O36.1135,M,Abo isoimmunizat-antepar
65623,656.23,O36.1139,M,Abo isoimmunizat-antepar
65623,656.23,O36.1911,M,Abo isoimmunizat-antepar
65623,656.23,O36.1912,M,Abo isoimmunizat-antepar
65623,656.23,O36.1913,M,Abo isoimmunizat-antepar
65623,656.23,O36.1914,M,Abo isoimmunizat-antepar
65623,656.23,O36.1915,M,Abo isoimmunizat-antepar
65623,656.23,O36.1919,M,Abo isoimmunizat-antepar
65623,656.23,O36.1921,M,Abo isoimmunizat-antepar
65623,656.23,O36.1922,M,Abo isoimmunizat-antepar
65623,656.23,O36.1923,M,Abo isoimmunizat-antepar
65623,656.23,O36.1924,M,Abo isoimmunizat-antepar
65623,656.23,O36.1925,M,Abo isoimmunizat-antepar
65623,656.23,O36.1929,M,Abo isoimmunizat-antepar
65623,656.23,O36.1931,M,Abo isoimmunizat-antepar
65623,656.23,O36.1932,M,Abo isoimmunizat-antepar
65623,656.23,O36.1933,M,Abo isoimmunizat-antepar
65623,656.23,O36.1934,M,Abo isoimmunizat-antepar
65623,656.23,O36.1935,M,Abo isoimmunizat-antepar
65623,656.23,O36.1939,M,Abo isoimmunizat-antepar
65630,656.30,O68,M,Fetal distress-unspec
65631,656.31,O68,M,Fetal distress-delivered
65633,656.33,O68,M,Fetal distress-antepart
65640,656.40,O36.4XX0,M,Intrauterine death-unsp
65641,656.41,O36.4XX0,M,Intrauter death-deliver
65641,656.41,O36.4XX1,M,Intrauter death-deliver
65641,656.41,O36.4XX2,M,Intrauter death-deliver
65641,656.41,O36.4XX3,M,Intrauter death-deliver
65641,656.41,O36.4XX4,M,Intrauter death-deliver
65641,656.41,O36.4XX5,M,Intrauter death-deliver
65641,656.41,O36.4XX9,M,Intrauter death-deliver
65643,656.43,O36.4XX0,M,Intrauter death-antepart
65643,656.43,O36.4XX1,M,Intrauter death-antepart
65643,656.43,O36.4XX2,M,Intrauter death-antepart
65643,656.43,O36.4XX3,M,Intrauter death-antepart
65643,656.43,O36.4XX4,M,Intrauter death-antepart
65643,656.43,O36.4XX5,M,Intrauter death-antepart
65643,656.43,O36.4XX9,M,Intrauter death-antepart
65650,656.50,O36.5190,M,Poor fetal growth-unspec
65650,656.50,O36.5990,M,Poor fetal growth-unspec
65650,656.50,O36.5191,M,Poor fetal growth-unspec
65650,656.50,O36.5192,M,Poor fetal growth-unspec
65650,656.50,O36.5193,M,Poor fetal growth-unspec
65650,656.50,O36.5194,M,Poor fetal growth-unspec
65650,656.50,O36.5195,M,Poor fetal growth-unspec
65650,656.50,O36.5199,M,Poor fetal growth-unspec
65650,656.50,O36.5991,M,Poor fetal growth-unspec
65650,656.50,O36.5992,M,Poor fetal growth-unspec
65650,656.50,O36.5993,M,Poor fetal growth-unspec
65650,656.50,O36.5994,M,Poor fetal growth-unspec
65650,656.50,O36.5995,M,Poor fetal growth-unspec
65650,656.50,O36.5999,M,Poor fetal growth-unspec
65651,656.51,O36.5110,M,Poor fetal growth-deliv
65651,656.51,O36.5120,M,Poor fetal growth-deliv
65651,656.51,O36.5130,M,Poor fetal growth-deliv
65651,656.51,O36.5910,M,Poor fetal growth-deliv
65651,656.51,O36.5920,M,Poor fetal growth-deliv
65651,656.51,O36.5930,M,Poor fetal growth-deliv
65651,656.51,O36.5111,M,Poor fetal growth-deliv
65651,656.51,O36.5112,M,Poor fetal growth-deliv
65651,656.51,O36.5113,M,Poor fetal growth-deliv
65651,656.51,O36.5114,M,Poor fetal growth-deliv
65651,656.51,O36.5115,M,Poor fetal growth-deliv
65651,656.51,O36.5119,M,Poor fetal growth-deliv
65651,656.51,O36.5121,M,Poor fetal growth-deliv
65651,656.51,O36.5122,M,Poor fetal growth-deliv
65651,656.51,O36.5123,M,Poor fetal growth-deliv
65651,656.51,O36.5124,M,Poor fetal growth-deliv
65651,656.51,O36.5125,M,Poor fetal growth-deliv
65651,656.51,O36.5129,M,Poor fetal growth-deliv
65651,656.51,O36.5131,M,Poor fetal growth-deliv
65651,656.51,O36.5132,M,Poor fetal growth-deliv
65651,656.51,O36.5133,M,Poor fetal growth-deliv
65651,656.51,O36.5134,M,Poor fetal growth-deliv
65651,656.51,O36.5135,M,Poor fetal growth-deliv
65651,656.51,O36.5139,M,Poor fetal growth-deliv
65651,656.51,O36.5911,M,Poor fetal growth-deliv
65651,656.51,O36.5912,M,Poor fetal growth-deliv
65651,656.51,O36.5913,M,Poor fetal growth-deliv
65651,656.51,O36.5914,M,Poor fetal growth-deliv
65651,656.51,O36.5915,M,Poor fetal growth-deliv
65651,656.51,O36.5919,M,Poor fetal growth-deliv
65651,656.51,O36.5921,M,Poor fetal growth-deliv
65651,656.51,O36.5922,M,Poor fetal growth-deliv
65651,656.51,O36.5923,M,Poor fetal growth-deliv
65651,656.51,O36.5924,M,Poor fetal growth-deliv
65651,656.51,O36.5925,M,Poor fetal growth-deliv
65651,656.51,O36.5929,M,Poor fetal growth-deliv
65651,656.51,O36.5931,M,Poor fetal growth-deliv
65651,656.51,O36.5932,M,Poor fetal growth-deliv
65651,656.51,O36.5933,M,Poor fetal growth-deliv
65651,656.51,O36.5934,M,Poor fetal growth-deliv
65651,656.51,O36.5935,M,Poor fetal growth-deliv
65651,656.51,O36.5939,M,Poor fetal growth-deliv
65653,656.53,O36.5110,M,Poor fetal grth-antepart
65653,656.53,O36.5120,M,Poor fetal grth-antepart
65653,656.53,O36.5130,M,Poor fetal grth-antepart
65653,656.53,O36.5910,M,Poor fetal grth-antepart
65653,656.53,O36.5920,M,Poor fetal grth-antepart
65653,656.53,O36.5930,M,Poor fetal grth-antepart
65653,656.53,O36.5111,M,Poor fetal grth-antepart
65653,656.53,O36.5112,M,Poor fetal grth-antepart
65653,656.53,O36.5113,M,Poor fetal grth-antepart
65653,656.53,O36.5114,M,Poor fetal grth-antepart
65653,656.53,O36.5115,M,Poor fetal grth-antepart
65653,656.53,O36.5119,M,Poor fetal grth-antepart
65653,656.53,O36.5121,M,Poor fetal grth-antepart
65653,656.53,O36.5122,M,Poor fetal grth-antepart
65653,656.53,O36.5123,M,Poor fetal grth-antepart
65653,656.53,O36.5124,M,Poor fetal grth-antepart
65653,656.53,O36.5125,M,Poor fetal grth-antepart
65653,656.53,O36.5129,M,Poor fetal grth-antepart
65653,656.53,O36.5131,M,Poor fetal grth-antepart
65653,656.53,O36.5132,M,Poor fetal grth-antepart
65653,656.53,O36.5133,M,Poor fetal grth-antepart
65653,656.53,O36.5134,M,Poor fetal grth-antepart
65653,656.53,O36.5135,M,Poor fetal grth-antepart
65653,656.53,O36.5139,M,Poor fetal grth-antepart
65653,656.53,O36.5911,M,Poor fetal grth-antepart
65653,656.53,O36.5912,M,Poor fetal grth-antepart
65653,656.53,O36.5913,M,Poor fetal grth-antepart
65653,656.53,O36.5914,M,Poor fetal grth-antepart
65653,656.53,O36.5915,M,Poor fetal grth-antepart
65653,656.53,O36.5919,M,Poor fetal grth-antepart
65653,656.53,O36.5921,M,Poor fetal grth-antepart
65653,656.53,O36.5922,M,Poor fetal grth-antepart
65653,656.53,O36.5923,M,Poor fetal grth-antepart
65653,656.53,O36.5924,M,Poor fetal grth-antepart
65653,656.53,O36.5925,M,Poor fetal grth-antepart
65653,656.53,O36.5929,M,Poor fetal grth-antepart
65653,656.53,O36.5931,M,Poor fetal grth-antepart
65653,656.53,O36.5932,M,Poor fetal grth-antepart
65653,656.53,O36.5933,M,Poor fetal grth-antepart
65653,656.53,O36.5934,M,Poor fetal grth-antepart
65653,656.53,O36.5935,M,Poor fetal grth-antepart
65653,656.53,O36.5939,M,Poor fetal grth-antepart
65660,656.60,O36.60X0,M,Excess fetal grth-unspec
65660,656.60,O36.60X1,M,Excess fetal grth-unspec
65660,656.60,O36.60X2,M,Excess fetal grth-unspec
65660,656.60,O36.60X3,M,Excess fetal grth-unspec
65660,656.60,O36.60X4,M,Excess fetal grth-unspec
65660,656.60,O36.60X5,M,Excess fetal grth-unspec
65660,656.60,O36.60X9,M,Excess fetal grth-unspec
65661,656.61,O36.61X0,M,Excess fetal grth-deliv
65661,656.61,O36.62X0,M,Excess fetal grth-deliv
65661,656.61,O36.63X0,M,Excess fetal grth-deliv
65661,656.61,O36.61X1,M,Excess fetal grth-deliv
65661,656.61,O36.61X2,M,Excess fetal grth-deliv
65661,656.61,O36.61X3,M,Excess fetal grth-deliv
65661,656.61,O36.61X4,M,Excess fetal grth-deliv
65661,656.61,O36.61X5,M,Excess fetal grth-deliv
65661,656.61,O36.61X9,M,Excess fetal grth-deliv
65661,656.61,O36.62X1,M,Excess fetal grth-deliv
65661,656.61,O36.62X2,M,Excess fetal grth-deliv
65661,656.61,O36.62X3,M,Excess fetal grth-deliv
65661,656.61,O36.62X4,M,Excess fetal grth-deliv
65661,656.61,O36.62X5,M,Excess fetal grth-deliv
65661,656.61,O36.62X9,M,Excess fetal grth-deliv
65661,656.61,O36.63X1,M,Excess fetal grth-deliv
65661,656.61,O36.63X2,M,Excess fetal grth-deliv
65661,656.61,O36.63X3,M,Excess fetal grth-deliv
65661,656.61,O36.63X4,M,Excess fetal grth-deliv
65661,656.61,O36.63X5,M,Excess fetal grth-deliv
65661,656.61,O36.63X9,M,Excess fetal grth-deliv
65663,656.63,O36.61X0,M,Excess fet grth-antepart
65663,656.63,O36.62X0,M,Excess fet grth-antepart
65663,656.63,O36.63X0,M,Excess fet grth-antepart
65663,656.63,O36.61X1,M,Excess fet grth-antepart
65663,656.63,O36.61X2,M,Excess fet grth-antepart
65663,656.63,O36.61X3,M,Excess fet grth-antepart
65663,656.63,O36.61X4,M,Excess fet grth-antepart
65663,656.63,O36.61X5,M,Excess fet grth-antepart
65663,656.63,O36.61X9,M,Excess fet grth-antepart
65663,656.63,O36.62X1,M,Excess fet grth-antepart
65663,656.63,O36.62X2,M,Excess fet grth-antepart
65663,656.63,O36.62X3,M,Excess fet grth-antepart
65663,656.63,O36.62X4,M,Excess fet grth-antepart
65663,656.63,O36.62X5,M,Excess fet grth-antepart
65663,656.63,O36.62X9,M,Excess fet grth-antepart
65663,656.63,O36.63X1,M,Excess fet grth-antepart
65663,656.63,O36.63X2,M,Excess fet grth-antepart
65663,656.63,O36.63X3,M,Excess fet grth-antepart
65663,656.63,O36.63X4,M,Excess fet grth-antepart
65663,656.63,O36.63X5,M,Excess fet grth-antepart
65663,656.63,O36.63X9,M,Excess fet grth-antepart
65670,656.70,O43.199,M,Oth placent cond-unspec
65670,656.70,O43.819,M,Oth placent cond-unspec
65670,656.70,O43.029,M,Oth placent cond-unspec
65670,656.70,O43.109,M,Oth placent cond-unspec
65670,656.70,O43.119,M,Oth placent cond-unspec
65670,656.70,O43.90,M,Oth placent cond-unspec
65671,656.71,O43.101,M,Oth placent cond-deliver
65671,656.71,O43.102,M,Oth placent cond-deliver
65671,656.71,O43.103,M,Oth placent cond-deliver
65671,656.71,O43.811,M,Oth placent cond-deliver
65671,656.71,O43.812,M,Oth placent cond-deliver
65671,656.71,O43.813,M,Oth placent cond-deliver
65671,656.71,O43.91,M,Oth placent cond-deliver
65671,656.71,O43.92,M,Oth placent cond-deliver
65671,656.71,O43.93,M,Oth placent cond-deliver
65671,656.71,O43.021,M,Oth placent cond-deliver
65671,656.71,O43.022,M,Oth placent cond-deliver
65671,656.71,O43.023,M,Oth placent cond-deliver
65671,656.71,O43.111,M,Oth placent cond-deliver
65671,656.71,O43.112,M,Oth placent cond-deliver
65671,656.71,O43.113,M,Oth placent cond-deliver
65671,656.71,O43.191,M,Oth placent cond-deliver
65671,656.71,O43.192,M,Oth placent cond-deliver
65671,656.71,O43.193,M,Oth placent cond-deliver
65673,656.73,O43.101,M,Oth placent cond-antepar
65673,656.73,O43.102,M,Oth placent cond-antepar
65673,656.73,O43.103,M,Oth placent cond-antepar
65673,656.73,O43.811,M,Oth placent cond-antepar
65673,656.73,O43.812,M,Oth placent cond-antepar
65673,656.73,O43.813,M,Oth placent cond-antepar
65673,656.73,O43.91,M,Oth placent cond-antepar
65673,656.73,O43.92,M,Oth placent cond-antepar
65673,656.73,O43.93,M,Oth placent cond-antepar
65673,656.73,O43.021,M,Oth placent cond-antepar
65673,656.73,O43.022,M,Oth placent cond-antepar
65673,656.73,O43.023,M,Oth placent cond-antepar
65673,656.73,O43.111,M,Oth placent cond-antepar
65673,656.73,O43.112,M,Oth placent cond-antepar
65673,656.73,O43.113,M,Oth placent cond-antepar
65673,656.73,O43.191,M,Oth placent cond-antepar
65673,656.73,O43.192,M,Oth placent cond-antepar
65673,656.73,O43.193,M,Oth placent cond-antepar
65680,656.80,O36.8990,M,Fet/plac prob NEC-unspec
65680,656.80,O68,M,Fet/plac prob NEC-unspec
65680,656.80,O77.0,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X0,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X1,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X2,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X3,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X4,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X5,M,Fet/plac prob NEC-unspec
65680,656.80,O36.20X9,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X0,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X1,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X2,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X3,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X4,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X5,M,Fet/plac prob NEC-unspec
65680,656.80,O36.70X9,M,Fet/plac prob NEC-unspec
65680,656.80,O36.8991,M,Fet/plac prob NEC-unspec
65680,656.80,O36.8992,M,Fet/plac prob NEC-unspec
65680,656.80,O36.8993,M,Fet/plac prob NEC-unspec
65680,656.80,O36.8994,M,Fet/plac prob NEC-unspec
65680,656.80,O36.8995,M,Fet/plac prob NEC-unspec
65680,656.80,O36.8999,M,Fet/plac prob NEC-unspec
65680,656.80,O43.899,M,Fet/plac prob NEC-unspec
65681,656.81,O36.8910,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8920,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8930,M,Fet/plac prob NEC-deliv
65681,656.81,O68,M,Fet/plac prob NEC-deliv
65681,656.81,O77.0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X1,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X2,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X3,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X4,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X5,M,Fet/plac prob NEC-deliv
65681,656.81,O36.21X9,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X1,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X2,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X3,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X4,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X5,M,Fet/plac prob NEC-deliv
65681,656.81,O36.22X9,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X1,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X2,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X3,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X4,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X5,M,Fet/plac prob NEC-deliv
65681,656.81,O36.23X9,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X1,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X2,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X3,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X4,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X5,M,Fet/plac prob NEC-deliv
65681,656.81,O36.71X9,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X1,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X2,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X3,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X4,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X5,M,Fet/plac prob NEC-deliv
65681,656.81,O36.72X9,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X0,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X1,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X2,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X3,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X4,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X5,M,Fet/plac prob NEC-deliv
65681,656.81,O36.73X9,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8911,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8912,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8913,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8914,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8915,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8919,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8921,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8922,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8923,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8924,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8925,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8929,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8931,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8932,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8933,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8934,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8935,M,Fet/plac prob NEC-deliv
65681,656.81,O36.8939,M,Fet/plac prob NEC-deliv
65681,656.81,O43.891,M,Fet/plac prob NEC-deliv
65681,656.81,O43.892,M,Fet/plac prob NEC-deliv
65681,656.81,O43.893,M,Fet/plac prob NEC-deliv
65681,656.81,O77.1,M,Fet/plac prob NEC-deliv
65681,656.81,O77.8,M,Fet/plac prob NEC-deliv
65681,656.81,O77.9,M,Fet/plac prob NEC-deliv
65683,656.83,O36.8910,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8920,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8930,M,Fet/plac prob NEC-antepa
65683,656.83,O68,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X0,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X1,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X2,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X3,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X4,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X5,M,Fet/plac prob NEC-antepa
65683,656.83,O36.21X9,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X0,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X1,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X2,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X3,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X4,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X5,M,Fet/plac prob NEC-antepa
65683,656.83,O36.22X9,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X0,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X1,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X2,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X3,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X4,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X5,M,Fet/plac prob NEC-antepa
65683,656.83,O36.23X9,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X0,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X1,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X2,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X3,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X4,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X5,M,Fet/plac prob NEC-antepa
65683,656.83,O36.71X9,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X0,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X1,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X2,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X3,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X4,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X5,M,Fet/plac prob NEC-antepa
65683,656.83,O36.72X9,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X0,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X1,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X2,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X3,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X4,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X5,M,Fet/plac prob NEC-antepa
65683,656.83,O36.73X9,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8911,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8912,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8913,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8914,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8915,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8919,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8921,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8922,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8923,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8924,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8925,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8929,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8931,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8932,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8933,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8934,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8935,M,Fet/plac prob NEC-antepa
65683,656.83,O36.8939,M,Fet/plac prob NEC-antepa
65683,656.83,O43.891,M,Fet/plac prob NEC-antepa
65683,656.83,O43.892,M,Fet/plac prob NEC-antepa
65683,656.83,O43.893,M,Fet/plac prob NEC-antepa
65690,656.90,O36.90X0,M,Fet/plac prob NOS-unspec
65690,656.90,O36.90X1,M,Fet/plac prob NOS-unspec
65690,656.90,O36.90X2,M,Fet/plac prob NOS-unspec
65690,656.90,O36.90X3,M,Fet/plac prob NOS-unspec
65690,656.90,O36.90X4,M,Fet/plac prob NOS-unspec
65690,656.90,O36.90X5,M,Fet/plac prob NOS-unspec
65690,656.90,O36.90X9,M,Fet/plac prob NOS-unspec
65691,656.91,O36.91X0,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X0,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X0,M,Fet/plac prob NOS-deliv
65691,656.91,O36.91X1,M,Fet/plac prob NOS-deliv
65691,656.91,O36.91X2,M,Fet/plac prob NOS-deliv
65691,656.91,O36.91X3,M,Fet/plac prob NOS-deliv
65691,656.91,O36.91X4,M,Fet/plac prob NOS-deliv
65691,656.91,O36.91X5,M,Fet/plac prob NOS-deliv
65691,656.91,O36.91X9,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X1,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X2,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X3,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X4,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X5,M,Fet/plac prob NOS-deliv
65691,656.91,O36.92X9,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X1,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X2,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X3,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X4,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X5,M,Fet/plac prob NOS-deliv
65691,656.91,O36.93X9,M,Fet/plac prob NOS-deliv
65693,656.93,O36.91X0,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X0,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X0,M,Fet/plac prob NOS-antepa
65693,656.93,O36.91X1,M,Fet/plac prob NOS-antepa
65693,656.93,O36.91X2,M,Fet/plac prob NOS-antepa
65693,656.93,O36.91X3,M,Fet/plac prob NOS-antepa
65693,656.93,O36.91X4,M,Fet/plac prob NOS-antepa
65693,656.93,O36.91X5,M,Fet/plac prob NOS-antepa
65693,656.93,O36.91X9,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X1,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X2,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X3,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X4,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X5,M,Fet/plac prob NOS-antepa
65693,656.93,O36.92X9,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X1,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X2,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X3,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X4,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X5,M,Fet/plac prob NOS-antepa
65693,656.93,O36.93X9,M,Fet/plac prob NOS-antepa
65700,657.00,O40.9XX0,M,Polyhydramnios-unspec
65700,657.00,O40.9XX1,M,Polyhydramnios-unspec
65700,657.00,O40.9XX2,M,Polyhydramnios-unspec
65700,657.00,O40.9XX3,M,Polyhydramnios-unspec
65700,657.00,O40.9XX4,M,Polyhydramnios-unspec
65700,657.00,O40.9XX5,M,Polyhydramnios-unspec
65700,657.00,O40.9XX9,M,Polyhydramnios-unspec
65701,657.01,O40.1XX0,M,Polyhydramnios-delivered
65701,657.01,O40.2XX0,M,Polyhydramnios-delivered
65701,657.01,O40.3XX0,M,Polyhydramnios-delivered
65701,657.01,O40.1XX1,M,Polyhydramnios-delivered
65701,657.01,O40.1XX2,M,Polyhydramnios-delivered
65701,657.01,O40.1XX3,M,Polyhydramnios-delivered
